timestamp,auto_N_S,auto_S_N,auto_E_V,auto_V_E,pietoni_N,pietoni_S,pietoni_E,pietoni_V,sirena_activa,faza_decisa
2026-01-13T19:34:34.430206,23,23,13,27,6,14,6,8,0,1
2026-01-13T19:34:34.430207,49,12,19,1,18,18,14,5,1,0
2026-01-13T19:34:34.430208,31,23,12,8,15,1,11,11,0,1
2026-01-13T19:34:34.430208,46,25,26,5,16,2,16,12,0,1
2026-01-13T19:34:34.430209,21,1,34,0,18,6,14,0,0,1
2026-01-13T19:34:34.430210,22,15,44,2,15,10,14,14,0,2
2026-01-13T19:34:34.430210,1,37,1,9,15,9,13,15,0,1
2026-01-13T19:34:34.430211,26,45,40,36,18,7,10,1,1,0
2026-01-13T19:34:34.430212,41,0,44,43,14,1,10,8,0,2
2026-01-13T19:34:34.430213,1,48,39,22,2,13,19,9,0,2
2026-01-13T19:34:34.430213,25,10,47,32,14,12,12,19,1,0
2026-01-13T19:34:34.430214,16,34,23,8,15,6,12,15,0,1
2026-01-13T19:34:34.430215,39,42,28,12,19,8,7,14,1,0
2026-01-13T19:34:34.430216,32,28,2,27,4,6,6,2,0,1
2026-01-13T19:34:34.430216,8,36,44,6,18,0,19,1,0,2
2026-01-13T19:34:34.430217,42,16,3,25,9,0,12,7,0,1
2026-01-13T19:34:34.430218,47,38,49,15,12,5,10,15,0,2
2026-01-13T19:34:34.430220,38,41,1,39,14,0,18,8,0,1
2026-01-13T19:34:34.430220,28,27,19,25,11,15,5,2,0,1
2026-01-13T19:34:34.430221,41,28,14,38,16,2,7,16,0,1
2026-01-13T19:34:34.430222,25,42,48,31,14,12,18,12,0,2
2026-01-13T19:34:34.430223,34,2,31,35,3,3,4,15,0,2
2026-01-13T19:34:34.430223,49,9,41,41,14,16,9,4,0,2
2026-01-13T19:34:34.430224,24,41,0,0,16,9,0,4,0,1
2026-01-13T19:34:34.430225,23,13,37,48,10,3,11,2,0,2
2026-01-13T19:34:34.430226,12,11,34,20,14,19,6,12,0,2
2026-01-13T19:34:34.430226,6,46,6,12,19,11,7,7,0,1
2026-01-13T19:34:34.430227,35,41,44,25,6,12,17,7,1,0
2026-01-13T19:34:34.430229,44,29,12,44,12,3,6,16,0,2
2026-01-13T19:34:34.430230,19,31,48,8,12,15,13,14,0,2
2026-01-13T19:34:34.430230,0,31,0,36,19,18,19,3,0,1
2026-01-13T19:34:34.430231,7,41,13,22,19,6,17,17,0,2
2026-01-13T19:34:34.430232,45,31,28,0,1,0,3,6,0,1
2026-01-13T19:34:34.430233,15,25,2,1,9,15,9,9,0,1
2026-01-13T19:34:34.430233,13,0,45,42,17,1,10,0,0,2
2026-01-13T19:34:34.430234,11,41,23,27,19,0,10,3,0,1
2026-01-13T19:34:34.430235,22,1,0,35,4,13,19,10,0,2
2026-01-13T19:34:34.430236,14,16,47,30,19,19,18,14,0,2
2026-01-13T19:34:34.430236,27,29,9,40,18,4,0,14,1,0
2026-01-13T19:34:34.430237,33,38,12,4,1,14,1,2,0,1
2026-01-13T19:34:34.430238,1,6,35,36,3,9,8,18,0,2
2026-01-13T19:34:34.430239,31,26,8,24,15,1,16,19,0,2
2026-01-13T19:34:34.430239,22,8,13,7,15,10,4,13,0,1
2026-01-13T19:34:34.430240,21,21,35,33,16,15,1,2,0,1
2026-01-13T19:34:34.430241,24,33,9,38,14,18,3,7,0,1
2026-01-13T19:34:34.430242,21,45,39,48,12,3,6,9,0,2
2026-01-13T19:34:34.430242,21,48,22,31,0,9,16,8,0,2
2026-01-13T19:34:34.430243,48,0,34,10,4,11,2,14,0,1
2026-01-13T19:34:34.430244,41,8,6,46,19,1,8,8,0,2
2026-01-13T19:34:34.430245,5,19,41,24,0,1,0,3,1,0
2026-01-13T19:34:34.430245,14,18,34,2,11,8,19,11,0,2
2026-01-13T19:34:34.430246,42,35,1,44,14,11,15,18,0,2
2026-01-13T19:34:34.430247,36,39,14,49,3,1,2,0,0,2
2026-01-13T19:34:34.430248,32,44,8,31,18,17,18,13,0,1
2026-01-13T19:34:34.430248,7,3,46,34,15,15,15,9,0,2
2026-01-13T19:34:34.430249,43,8,16,31,17,18,0,0,0,1
2026-01-13T19:34:34.430250,43,40,38,33,16,14,11,3,0,1
2026-01-13T19:34:34.430251,4,21,17,36,10,15,19,9,0,2
2026-01-13T19:34:34.430251,38,17,14,4,19,5,5,2,1,0
2026-01-13T19:34:34.430252,3,11,17,44,12,14,2,15,0,2
2026-01-13T19:34:34.430253,5,41,23,27,8,11,6,17,0,2
2026-01-13T19:34:34.430254,44,42,22,27,16,11,2,11,0,1
2026-01-13T19:34:34.430254,31,38,11,7,16,9,12,18,0,1
2026-01-13T19:34:34.430255,29,8,22,26,4,14,15,8,0,2
2026-01-13T19:34:34.430256,46,5,20,15,7,3,13,19,0,2
2026-01-13T19:34:34.430257,34,18,25,17,2,9,8,4,0,1
2026-01-13T19:34:34.430257,39,47,7,24,5,18,7,4,0,1
2026-01-13T19:34:34.430258,15,46,29,47,2,13,14,7,0,2
2026-01-13T19:34:34.430259,12,6,33,0,7,9,18,6,0,2
2026-01-13T19:34:34.430260,49,15,1,7,11,16,12,18,0,1
2026-01-13T19:34:34.430260,41,4,4,20,3,10,13,17,0,2
2026-01-13T19:34:34.430261,29,15,30,33,1,17,10,14,1,0
2026-01-13T19:34:34.430262,18,0,32,23,9,1,17,0,0,2
2026-01-13T19:34:34.430263,16,36,3,36,14,10,2,6,1,0
2026-01-13T19:34:34.430264,18,38,5,25,12,7,3,18,0,1
2026-01-13T19:34:34.430265,27,18,22,46,14,18,2,4,0,2
2026-01-13T19:34:34.430265,25,36,44,13,18,15,12,7,0,2
2026-01-13T19:34:34.430266,36,16,18,28,17,3,15,4,0,1
2026-01-13T19:34:34.430267,25,25,42,29,12,13,12,4,0,2
2026-01-13T19:34:34.430269,22,21,44,2,19,16,9,4,0,2
2026-01-13T19:34:34.430270,8,7,7,6,19,10,17,10,0,1
2026-01-13T19:34:34.430270,11,32,38,35,0,2,7,6,0,2
2026-01-13T19:34:34.430271,0,1,12,10,15,3,6,1,0,2
2026-01-13T19:34:34.430272,0,29,0,31,7,12,16,16,0,2
2026-01-13T19:34:34.430273,46,46,5,11,5,16,5,10,0,1
2026-01-13T19:34:34.430273,33,19,6,14,2,19,14,19,0,1
2026-01-13T19:34:34.430274,31,17,47,37,19,19,8,4,0,2
2026-01-13T19:34:34.430275,47,42,26,23,15,9,9,6,0,1
2026-01-13T19:34:34.430276,24,9,14,0,1,11,7,0,1,0
2026-01-13T19:34:34.430276,39,23,33,17,1,7,6,8,1,0
2026-01-13T19:34:34.430277,44,3,22,45,14,2,4,10,0,2
2026-01-13T19:34:34.430278,0,36,47,6,9,9,17,11,0,2
2026-01-13T19:34:34.430279,15,3,48,41,0,6,15,9,0,2
2026-01-13T19:34:34.430279,38,12,23,40,19,9,14,19,0,2
2026-01-13T19:34:34.430280,4,24,14,1,14,6,9,10,0,1
2026-01-13T19:34:34.430281,21,12,34,39,0,17,0,0,1,0
2026-01-13T19:34:34.430282,28,17,3,30,15,19,5,19,0,1
2026-01-13T19:34:34.430282,2,23,43,32,17,13,14,4,0,2
2026-01-13T19:34:34.430283,11,1,36,29,4,11,1,14,0,2
2026-01-13T19:34:34.430284,25,47,16,30,4,7,11,9,0,1
2026-01-13T19:34:34.430285,15,32,30,33,9,6,0,11,0,2
2026-01-13T19:34:34.430285,36,18,37,6,11,4,14,13,0,2
2026-01-13T19:34:34.430313,21,8,9,24,9,0,12,18,0,2
2026-01-13T19:34:34.430314,28,27,49,15,1,14,0,9,0,2
2026-01-13T19:34:34.430315,13,34,26,21,0,8,0,11,0,2
2026-01-13T19:34:34.430315,27,38,41,35,15,11,3,17,0,2
2026-01-13T19:34:34.430316,4,9,5,26,17,17,13,18,0,2
2026-01-13T19:34:34.430317,46,0,5,16,6,10,16,3,0,1
2026-01-13T19:34:34.430318,48,41,14,3,3,9,12,18,0,1
2026-01-13T19:34:34.430319,29,20,3,34,9,9,11,13,0,1
2026-01-13T19:34:34.430319,45,8,47,40,9,17,5,7,0,2
2026-01-13T19:34:34.430320,4,46,39,21,10,0,18,3,0,2
2026-01-13T19:34:34.430321,11,14,6,46,2,19,19,15,0,2
2026-01-13T19:34:34.430322,15,34,48,34,13,10,15,11,0,2
2026-01-13T19:34:34.430322,25,4,44,43,12,1,15,17,0,2
2026-01-13T19:34:34.430323,25,40,46,14,18,10,11,11,0,2
2026-01-13T19:34:34.430324,47,21,25,39,9,1,19,17,0,2
2026-01-13T19:34:34.430325,20,40,30,43,14,8,19,3,0,2
2026-01-13T19:34:34.430325,38,22,1,20,7,0,12,15,1,0
2026-01-13T19:34:34.430326,35,6,27,12,16,5,0,17,0,1
2026-01-13T19:34:34.430327,32,22,41,46,5,1,17,18,0,2
2026-01-13T19:34:34.430328,29,43,12,10,6,14,1,15,0,1
2026-01-13T19:34:34.430329,36,24,17,48,13,0,1,2,0,2
2026-01-13T19:34:34.430329,22,26,29,26,7,17,0,16,0,1
2026-01-13T19:34:34.430330,9,40,10,30,11,3,9,2,0,1
2026-01-13T19:34:34.430331,4,5,12,43,17,12,0,12,0,2
2026-01-13T19:34:34.430332,35,33,23,31,13,3,13,5,0,1
2026-01-13T19:34:34.430332,33,8,28,29,0,14,7,18,0,2
2026-01-13T19:34:34.430333,30,48,4,17,3,1,0,8,0,1
2026-01-13T19:34:34.430334,9,32,34,15,16,8,13,18,0,2
2026-01-13T19:34:34.430335,18,5,18,34,17,11,9,10,0,2
2026-01-13T19:34:34.430337,31,36,12,8,18,13,18,2,0,1
2026-01-13T19:34:34.430338,0,30,4,38,3,19,7,14,0,2
2026-01-13T19:34:34.430338,4,33,43,36,5,3,1,15,0,2
2026-01-13T19:34:34.430339,44,40,13,9,7,14,3,2,0,1
2026-01-13T19:34:34.430340,3,28,37,11,14,3,11,4,0,2
2026-01-13T19:34:34.430341,15,13,21,7,19,4,8,6,0,1
2026-01-13T19:34:34.430342,23,35,8,2,0,9,0,8,0,1
2026-01-13T19:34:34.430343,15,35,48,18,4,11,7,0,0,2
2026-01-13T19:34:34.430344,1,14,39,10,15,11,16,18,0,2
2026-01-13T19:34:34.430345,48,7,25,7,5,7,15,13,0,2
2026-01-13T19:34:34.430345,27,25,44,25,9,3,14,14,0,2
2026-01-13T19:34:34.430346,31,35,4,44,9,2,8,2,0,2
2026-01-13T19:34:34.430347,26,47,28,22,4,0,7,3,0,1
2026-01-13T19:34:34.430348,19,20,21,9,7,17,19,16,0,2
2026-01-13T19:34:34.430348,23,27,48,17,0,19,13,13,0,2
2026-01-13T19:34:34.430349,11,3,2,11,4,13,11,6,0,1
2026-01-13T19:34:34.430350,49,15,27,38,0,16,14,7,0,2
2026-01-13T19:34:34.430351,34,21,37,25,6,5,3,15,0,2
2026-01-13T19:34:34.430351,32,11,13,10,14,5,3,15,1,0
2026-01-13T19:34:34.430352,32,15,46,9,13,9,1,13,0,2
2026-01-13T19:34:34.430353,42,39,13,2,8,18,3,16,0,1
2026-01-13T19:34:34.430354,36,37,42,6,7,9,19,4,0,2
2026-01-13T19:34:34.430354,11,41,10,3,7,2,17,8,0,1
2026-01-13T19:34:34.430355,2,36,8,39,2,0,14,2,0,2
2026-01-13T19:34:34.430356,0,28,37,7,19,17,7,4,0,1
2026-01-13T19:34:34.430357,32,17,46,37,3,14,9,19,0,2
2026-01-13T19:34:34.430357,39,9,43,12,16,19,1,17,0,2
2026-01-13T19:34:34.430358,9,41,5,11,5,3,8,9,0,1
2026-01-13T19:34:34.430359,42,38,0,34,1,17,15,0,0,1
2026-01-13T19:34:34.430360,43,17,24,37,8,9,11,16,0,2
2026-01-13T19:34:34.430360,28,0,15,42,13,18,4,7,0,2
2026-01-13T19:34:34.430361,12,38,14,35,0,16,6,19,0,2
2026-01-13T19:34:34.430362,11,20,33,46,16,9,14,16,0,2
2026-01-13T19:34:34.430363,30,0,16,1,10,3,12,17,0,2
2026-01-13T19:34:34.430363,45,14,2,14,5,4,7,4,0,1
2026-01-13T19:34:34.430364,1,3,2,48,0,6,18,6,0,2
2026-01-13T19:34:34.430365,49,19,36,33,18,18,18,4,0,1
2026-01-13T19:34:34.430366,34,9,16,38,15,18,4,9,0,1
2026-01-13T19:34:34.430366,22,22,48,25,17,7,17,5,0,2
2026-01-13T19:34:34.430367,16,40,37,47,10,0,16,6,1,0
2026-01-13T19:34:34.430368,25,33,0,4,8,7,6,2,0,1
2026-01-13T19:34:34.430369,7,45,6,47,5,18,13,9,0,2
2026-01-13T19:34:34.430369,28,47,25,24,1,16,14,5,0,1
2026-01-13T19:34:34.430370,25,32,46,33,7,8,16,1,0,2
2026-01-13T19:34:34.430371,9,33,38,46,15,19,2,1,0,2
2026-01-13T19:34:34.430372,25,38,18,3,7,15,12,5,0,1
2026-01-13T19:34:34.430372,33,9,29,33,7,8,10,17,0,2
2026-01-13T19:34:34.430373,40,19,42,26,13,18,2,9,0,2
2026-01-13T19:34:34.430374,6,0,13,41,0,15,5,6,0,2
2026-01-13T19:34:34.430375,3,12,12,28,6,12,5,16,0,2
2026-01-13T19:34:34.430376,49,0,19,4,1,18,5,3,0,1
2026-01-13T19:34:34.430377,44,4,25,17,14,4,5,11,0,1
2026-01-13T19:34:34.430378,10,15,26,3,17,1,5,7,0,1
2026-01-13T19:34:34.430379,28,14,24,0,3,3,13,8,0,2
2026-01-13T19:34:34.430380,35,48,8,49,17,11,10,9,0,2
2026-01-13T19:34:34.430380,24,27,40,19,4,17,15,18,0,2
2026-01-13T19:34:34.430381,20,30,47,5,15,2,18,8,0,2
2026-01-13T19:34:34.430382,35,22,11,19,12,18,6,3,0,1
2026-01-13T19:34:34.430383,9,47,9,19,8,3,5,15,0,1
2026-01-13T19:34:34.430383,36,44,5,45,4,3,10,0,0,2
2026-01-13T19:34:34.430384,8,42,49,26,7,15,3,9,0,2
2026-01-13T19:34:34.430385,23,16,33,25,17,10,0,15,0,2
2026-01-13T19:34:34.430386,34,48,40,31,2,12,8,4,0,1
2026-01-13T19:34:34.430386,48,33,18,9,5,10,12,2,0,1
2026-01-13T19:34:34.430387,34,12,5,17,10,6,7,3,0,1
2026-01-13T19:34:34.430388,47,13,1,40,13,13,1,9,0,1
2026-01-13T19:34:34.430389,35,10,14,11,18,3,15,1,0,1
2026-01-13T19:34:34.430389,17,27,16,9,6,7,18,19,0,2
2026-01-13T19:34:34.430390,48,41,15,23,9,11,7,5,0,1
2026-01-13T19:34:34.430391,38,31,27,23,14,12,11,13,0,1
2026-01-13T19:34:34.430392,31,34,20,37,5,8,10,4,0,1
2026-01-13T19:34:34.430392,23,30,7,45,19,8,8,18,0,2
2026-01-13T19:34:34.430393,22,16,9,24,5,1,9,19,0,2
2026-01-13T19:34:34.430394,31,46,9,7,15,2,0,14,1,0
2026-01-13T19:34:34.430395,36,8,49,13,8,11,18,16,0,2
2026-01-13T19:34:34.430395,11,9,9,42,18,16,16,11,0,2
2026-01-13T19:34:34.430396,48,7,8,30,17,3,3,12,0,1
2026-01-13T19:34:34.430397,12,20,27,23,4,13,11,19,0,2
2026-01-13T19:34:34.430399,22,12,23,15,15,8,19,15,0,2
2026-01-13T19:34:34.430399,24,49,18,19,6,7,7,14,0,1
2026-01-13T19:34:34.430400,34,4,32,37,18,0,15,10,0,2
2026-01-13T19:34:34.430401,40,5,3,46,4,12,0,4,0,2
2026-01-13T19:34:34.430402,29,29,2,14,19,2,8,17,0,1
2026-01-13T19:34:34.430402,16,30,41,13,10,13,10,12,0,2
2026-01-13T19:34:34.430403,48,16,11,11,17,18,11,10,0,1
2026-01-13T19:34:34.430404,19,10,17,33,6,5,8,9,0,2
2026-01-13T19:34:34.430405,47,19,22,7,17,3,5,14,0,1
2026-01-13T19:34:34.430405,24,47,19,18,2,19,8,6,0,1
2026-01-13T19:34:34.430406,21,8,5,45,4,0,5,11,0,2
2026-01-13T19:34:34.430407,12,1,33,4,12,9,5,17,0,2
2026-01-13T19:34:34.430408,18,36,41,26,15,12,19,5,0,2
2026-01-13T19:34:34.430408,48,0,1,40,11,11,2,8,0,1
2026-01-13T19:34:34.430409,35,3,29,12,6,10,2,15,0,2
2026-01-13T19:34:34.430410,11,35,8,31,12,3,15,7,0,2
2026-01-13T19:34:34.430411,40,24,26,30,0,16,1,11,0,1
2026-01-13T19:34:34.430411,18,2,41,40,14,14,3,18,0,2
2026-01-13T19:34:34.430412,11,8,33,45,11,2,8,15,0,2
2026-01-13T19:34:34.430413,8,21,39,36,16,9,6,3,0,2
2026-01-13T19:34:34.430414,6,22,23,1,19,13,2,19,0,1
2026-01-13T19:34:34.430414,27,11,48,6,4,18,12,15,0,2
2026-01-13T19:34:34.430415,13,9,16,47,16,3,13,6,0,2
2026-01-13T19:34:34.430417,30,33,28,10,14,13,8,12,0,1
2026-01-13T19:34:34.430418,18,42,35,10,19,5,0,11,0,1
2026-01-13T19:34:34.430419,46,9,49,22,18,11,11,0,0,2
2026-01-13T19:34:34.430419,15,29,11,30,0,1,0,10,0,2
2026-01-13T19:34:34.430420,4,21,30,43,3,16,8,16,0,2
2026-01-13T19:34:34.430421,34,5,48,44,2,0,6,5,0,2
2026-01-13T19:34:34.430422,11,49,8,7,7,16,2,1,0,1
2026-01-13T19:34:34.430422,24,1,18,31,8,4,3,2,0,2
2026-01-13T19:34:34.430423,20,29,45,47,11,15,6,1,0,2
2026-01-13T19:34:34.430424,35,1,45,20,4,13,14,17,0,2
2026-01-13T19:34:34.430425,22,31,16,30,8,19,0,12,0,1
2026-01-13T19:34:34.430425,15,41,1,0,0,9,5,18,0,1
2026-01-13T19:34:34.430426,38,15,39,12,10,2,4,6,0,1
2026-01-13T19:34:34.430427,44,11,4,10,6,2,10,15,0,1
2026-01-13T19:34:34.430428,41,0,38,28,19,17,16,15,0,2
2026-01-13T19:34:34.430428,38,7,47,3,13,17,2,9,0,2
2026-01-13T19:34:34.430429,13,47,15,35,2,3,11,6,0,2
2026-01-13T19:34:34.430430,30,49,16,14,10,6,19,19,0,1
2026-01-13T19:34:34.430431,4,12,26,2,16,0,9,15,0,2
2026-01-13T19:34:34.430431,34,14,6,28,17,15,6,9,0,1
2026-01-13T19:34:34.430432,22,43,7,20,18,16,14,13,0,1
2026-01-13T19:34:34.430433,28,7,7,1,17,7,17,8,0,1
2026-01-13T19:34:34.430434,42,9,22,5,5,5,18,3,0,1
2026-01-13T19:34:34.430434,10,45,31,30,14,1,0,11,0,1
2026-01-13T19:34:34.430435,17,4,42,23,6,9,12,16,1,0
2026-01-13T19:34:34.430436,46,49,46,39,4,16,3,7,1,0
2026-01-13T19:34:34.430437,11,18,17,16,4,18,17,3,0,2
2026-01-13T19:34:34.430437,8,46,37,4,6,3,11,7,0,2
2026-01-13T19:34:34.430438,9,37,11,1,11,12,3,8,0,1
2026-01-13T19:34:34.430439,43,10,14,11,7,18,3,11,0,1
2026-01-13T19:34:34.430440,16,42,27,4,17,15,4,15,0,1
2026-01-13T19:34:34.430440,37,19,37,41,17,12,18,7,0,2
2026-01-13T19:34:34.430441,6,19,49,40,16,4,8,14,0,2
2026-01-13T19:34:34.430442,45,20,30,19,10,11,6,16,0,1
2026-01-13T19:34:34.430443,12,17,8,7,14,6,6,12,0,1
2026-01-13T19:34:34.430443,39,49,7,0,19,8,11,13,0,1
2026-01-13T19:34:34.430444,41,9,45,5,5,4,9,14,0,2
2026-01-13T19:34:34.430445,8,33,18,10,11,3,19,8,0,2
2026-01-13T19:34:34.430446,49,25,7,2,6,9,12,11,0,1
2026-01-13T19:34:34.430446,26,29,33,30,7,15,5,18,0,2
2026-01-13T19:34:34.430447,1,8,3,27,3,10,8,8,0,2
2026-01-13T19:34:34.430448,4,45,30,46,2,8,18,12,0,2
2026-01-13T19:34:34.430449,28,30,37,42,2,4,15,17,0,2
2026-01-13T19:34:34.430449,36,41,2,4,9,10,10,3,0,1
2026-01-13T19:34:34.430450,37,3,34,25,14,8,3,19,0,2
2026-01-13T19:34:34.430451,18,5,18,15,12,16,0,0,0,1
2026-01-13T19:34:34.430452,7,13,42,30,18,10,11,19,0,2
2026-01-13T19:34:34.430452,47,3,28,27,7,5,3,2,1,0
2026-01-13T19:34:34.430453,44,25,9,6,17,15,4,10,1,0
2026-01-13T19:34:34.430454,0,46,11,37,4,18,5,1,0,1
2026-01-13T19:34:34.430455,21,47,45,8,6,13,13,5,0,2
2026-01-13T19:34:34.430456,16,38,29,38,4,2,0,2,0,2
2026-01-13T19:34:34.430457,6,16,29,34,18,9,7,9,0,2
2026-01-13T19:34:34.430458,24,18,17,42,16,3,14,8,0,2
2026-01-13T19:34:34.430459,44,48,23,26,18,1,11,13,0,1
2026-01-13T19:34:34.430460,3,5,31,11,3,12,18,15,0,2
2026-01-13T19:34:34.430460,35,28,8,24,6,10,6,17,0,1
2026-01-13T19:34:34.430462,5,10,46,42,5,11,8,3,0,2
2026-01-13T19:34:34.430463,30,15,23,28,13,0,10,17,0,2
2026-01-13T19:34:34.430464,18,29,25,30,18,8,7,1,0,1
2026-01-13T19:34:34.430465,43,24,2,33,19,11,3,9,0,1
2026-01-13T19:34:34.430465,38,39,22,32,10,6,9,11,0,1
2026-01-13T19:34:34.430466,26,10,10,26,6,16,19,6,0,2
2026-01-13T19:34:34.430467,9,6,9,1,2,9,9,15,0,2
2026-01-13T19:34:34.430468,25,25,49,13,19,5,7,16,0,2
2026-01-13T19:34:34.430468,18,21,35,12,16,6,13,13,0,2
2026-01-13T19:34:34.430469,38,24,12,23,10,18,3,17,0,1
2026-01-13T19:34:34.430470,2,18,28,4,14,13,19,0,0,1
2026-01-13T19:34:34.430471,44,30,37,33,6,10,2,1,1,0
2026-01-13T19:34:34.430471,12,25,12,22,14,1,2,13,0,1
2026-01-13T19:34:34.430472,49,41,25,18,16,0,3,5,0,1
2026-01-13T19:34:34.430473,27,40,19,29,10,9,11,14,0,1
2026-01-13T19:34:34.430474,19,35,4,48,11,11,17,3,0,2
2026-01-13T19:34:34.430474,27,22,19,42,12,8,18,8,0,2
2026-01-13T19:34:34.430475,7,46,13,15,10,10,10,14,0,1
2026-01-13T19:34:34.430476,40,12,44,49,10,0,17,4,0,2
2026-01-13T19:34:34.430477,38,24,13,39,8,19,13,5,0,1
2026-01-13T19:34:34.430477,0,1,7,33,10,9,10,10,0,2
2026-01-13T19:34:34.430478,2,1,47,48,3,18,13,12,0,2
2026-01-13T19:34:34.430479,12,15,12,10,1,10,2,11,0,1
2026-01-13T19:34:34.430480,27,8,23,13,3,2,1,6,0,2
2026-01-13T19:34:34.430480,48,27,14,47,13,15,8,19,0,2
2026-01-13T19:34:34.430481,24,12,0,46,4,9,7,11,0,2
2026-01-13T19:34:34.430482,32,34,21,14,16,1,4,9,0,1
2026-01-13T19:34:34.430482,37,40,33,34,11,18,8,2,0,1
2026-01-13T19:34:34.430483,5,12,49,6,5,3,4,1,0,2
2026-01-13T19:34:34.430484,43,30,39,28,11,15,12,19,0,2
2026-01-13T19:34:34.430485,44,20,2,43,14,5,10,0,0,2
2026-01-13T19:34:34.430485,31,31,25,21,18,10,10,5,0,1
2026-01-13T19:34:34.430486,44,33,13,22,9,16,19,12,0,1
2026-01-13T19:34:34.430487,46,7,40,23,1,14,11,9,0,2
2026-01-13T19:34:34.430488,20,40,7,34,11,3,18,12,0,2
2026-01-13T19:34:34.430488,15,47,48,9,11,7,12,4,0,2
2026-01-13T19:34:34.430489,20,1,15,7,6,17,8,7,1,0
2026-01-13T19:34:34.430490,10,37,41,47,0,13,3,10,1,0
2026-01-13T19:34:34.430491,36,31,20,47,17,1,6,18,0,2
2026-01-13T19:34:34.430491,35,39,9,11,2,15,4,18,0,1
2026-01-13T19:34:34.430492,34,27,24,28,19,14,6,3,0,1
2026-01-13T19:34:34.430493,18,36,37,28,4,5,7,9,0,2
2026-01-13T19:34:34.430494,19,40,21,22,19,8,13,8,0,1
2026-01-13T19:34:34.430494,17,0,48,25,14,11,9,6,0,2
2026-01-13T19:34:34.430495,46,40,47,36,9,9,5,17,0,2
2026-01-13T19:34:34.430496,40,9,46,31,18,6,4,8,0,2
2026-01-13T19:34:34.430498,48,3,45,37,0,4,14,5,0,2
2026-01-13T19:34:34.430499,13,34,3,5,6,7,15,5,0,1
2026-01-13T19:34:34.430500,14,9,3,7,17,11,1,12,0,1
2026-01-13T19:34:34.430500,30,46,29,16,1,0,14,16,0,2
2026-01-13T19:34:34.430501,0,10,1,11,18,9,7,14,0,1
2026-01-13T19:34:34.430502,2,13,28,21,9,10,12,8,0,2
2026-01-13T19:34:34.430503,15,37,42,13,14,19,16,5,0,2
2026-01-13T19:34:34.430503,22,11,35,33,9,4,14,16,0,2
2026-01-13T19:34:34.430504,10,44,20,18,9,12,13,4,0,1
2026-01-13T19:34:34.430505,11,16,20,5,11,17,18,2,0,1
2026-01-13T19:34:34.430506,9,15,47,17,7,9,12,15,0,2
2026-01-13T19:34:34.430507,31,34,20,35,13,16,6,1,0,1
2026-01-13T19:34:34.430507,15,1,3,36,1,18,7,19,0,2
2026-01-13T19:34:34.430508,7,10,0,37,16,3,6,2,0,2
2026-01-13T19:34:34.430509,37,40,25,14,5,8,18,8,0,1
2026-01-13T19:34:34.430510,11,2,1,37,7,17,14,18,0,2
2026-01-13T19:34:34.430510,23,28,8,39,0,15,6,13,0,2
2026-01-13T19:34:34.430511,27,17,44,8,2,6,16,13,0,2
2026-01-13T19:34:34.430512,7,19,17,5,14,11,17,16,0,2
2026-01-13T19:34:34.430513,27,46,47,1,16,3,18,7,0,2
2026-01-13T19:34:34.430513,35,13,47,15,6,11,2,16,0,2
2026-01-13T19:34:34.430514,25,33,41,0,13,11,6,16,0,2
2026-01-13T19:34:34.430515,7,48,40,29,2,3,9,6,0,2
2026-01-13T19:34:34.430515,49,30,10,47,17,11,6,8,1,0
2026-01-13T19:34:34.430516,27,39,24,32,4,7,10,3,0,1
2026-01-13T19:34:34.430517,27,41,25,0,19,2,2,9,0,1
2026-01-13T19:34:34.430518,36,17,35,38,14,15,8,3,0,1
2026-01-13T19:34:34.430518,40,29,41,15,5,1,3,4,0,2
2026-01-13T19:34:34.430519,35,24,34,16,2,5,7,1,0,1
2026-01-13T19:34:34.430520,26,18,37,47,17,16,11,14,0,2
2026-01-13T19:34:34.430521,16,7,2,47,19,11,7,8,0,2
2026-01-13T19:34:34.430521,8,27,40,37,2,8,14,8,0,2
2026-01-13T19:34:34.430522,32,7,34,17,7,15,13,0,0,1
2026-01-13T19:34:34.430523,19,30,49,21,18,6,4,11,0,2
2026-01-13T19:34:34.430524,12,2,39,21,17,7,16,12,0,2
2026-01-13T19:34:34.430524,27,2,21,34,14,6,19,19,0,2
2026-01-13T19:34:34.430525,47,43,7,30,13,4,10,12,0,1
2026-01-13T19:34:34.430526,28,21,14,39,15,6,14,13,0,2
2026-01-13T19:34:34.430527,12,16,44,26,2,17,12,9,0,2
2026-01-13T19:34:34.430527,45,35,6,35,14,17,3,16,0,1
2026-01-13T19:34:34.430528,34,16,18,3,18,15,12,16,0,1
2026-01-13T19:34:34.430529,5,13,39,48,7,6,12,13,1,0
2026-01-13T19:34:34.430530,17,8,41,4,1,1,10,16,0,2
2026-01-13T19:34:34.430531,4,29,16,24,16,16,4,18,1,0
2026-01-13T19:34:34.430532,46,20,0,30,11,7,13,2,0,1
2026-01-13T19:34:34.430533,24,11,44,13,18,1,2,3,0,2
2026-01-13T19:34:34.430534,1,36,28,29,10,17,17,10,0,2
2026-01-13T19:34:34.430534,9,31,12,46,17,18,2,15,0,2
2026-01-13T19:34:34.430535,29,10,47,11,12,19,5,12,0,2
2026-01-13T19:34:34.430536,49,19,28,26,13,8,7,17,0,1
2026-01-13T19:34:34.430538,44,34,40,44,11,11,16,10,0,2
